Single
3648
Scan 0,   
1879,223.0
1880,217.0
1881,228.0
1882,230.0
1883,224.0
1884,237.0
1885,238.0
1886,245.0
1887,236.0
1888,243.0
1889,246.0
1890,245.0
1891,245.0
1892,254.0
1893,246.0
1894,254.0
1895,251.0
1896,249.0
1897,261.0
1898,267.0
1899,268.0
1900,268.0
1901,274.0
1902,293.0
1903,298.0
1904,322.0
1905,338.0
1906,342.0
1907,341.0
1908,328.0
1909,322.0
1910,319.0
1911,311.0
1912,293.0
1913,307.0
1914,313.0
1915,304.0
1916,326.0
1917,335.0
1918,376.0
1919,430.0
1920,490.0
1921,552.0
1922,637.0
1923,745.0
1924,888.0
1925,1102.0
1926,1235.0
1927,1266.0
1928,1193.0
1929,985.0
1930,736.0
1931,551.0
1932,441.0
1933,422.0
1934,438.0
1935,455.0
1936,448.0
1937,424.0
1938,405.0
1939,430.0
1940,497.0
1941,563.0
1942,563.0
1943,525.0
1944,441.0
1945,377.0
1946,351.0
1947,349.0
1948,331.0
1949,326.0
1950,313.0
1951,310.0
1952,319.0
1953,307.0
1954,300.0
1955,296.0
1956,302.0
1957,310.0
1958,303.0
1959,296.0
1960,297.0
1961,296.0
1962,294.0
1963,298.0
1964,291.0
1965,287.0
1966,286.0
1967,296.0
1968,288.0
1969,285.0
1970,273.0
1971,269.0
1972,276.0
1973,278.0
1974,271.0
1975,271.0
1976,264.0
1977,266.0
1978,266.0
1979,261.0
1980,267.0
1981,265.0
1982,257.0
1983,264.0
1984,259.0
1985,257.0
1986,257.0
1987,254.0
1988,251.0
1989,254.0
1990,244.0
1991,238.0
1992,249.0
1993,242.0
1994,246.0
1995,243.0
1996,249.0
1997,241.0
1998,239.0
1999,244.0
2000,232.0
2001,234.0
2002,229.0
2003,236.0
2004,238.0
2005,228.0
2006,228.0
2007,225.0
2008,226.0
2009,228.0
2010,226.0
2011,219.0
2012,221.0
2013,213.0
2014,212.0
2015,221.0
2016,216.0
2017,213.0
2018,213.0
2019,208.0
2020,207.0
2021,211.0
2022,204.0
2023,202.0
2024,199.0
2025,196.0
2026,193.0
2027,196.0
2028,188.0
2029,190.0
2030,196.0
2031,199.0
2032,194.0
2033,195.0
2034,191.0
2035,181.0
2036,176.0
2037,155.0
2038,159.0
2039,154.0
2040,152.0
2041,156.0
2042,158.0
2043,159.0
2044,175.0
2045,175.0
2046,182.0
2047,178.0
2048,169.0
2049,169.0
2050,168.0
2051,170.0
2052,169.0
2053,170.0
2054,164.0
2055,164.0
2056,161.0
2057,163.0
2058,158.0
2059,164.0
2060,156.0
2061,159.0
2062,160.0
2063,152.0
2064,156.0
2065,156.0
2066,158.0
2067,150.0
2068,153.0
2069,150.0
2070,148.0
2071,149.0
2072,144.0
2073,154.0
2074,141.0
2075,142.0
2076,142.0
2077,140.0
2078,142.0
2079,143.0
2080,140.0
2081,138.0
2082,144.0
2083,136.0
2084,134.0
2085,130.0
2086,136.0
2087,137.0
2088,132.0
2089,131.0
2090,133.0
2091,129.0
2092,133.0
2093,126.0
2094,127.0
2095,128.0
2096,120.0
2097,127.0
2098,128.0
2099,129.0
2100,126.0
2101,123.0
2102,124.0
2103,125.0
2104,125.0
2105,123.0
2106,124.0
2107,115.0
2108,118.0
2109,119.0
2110,113.0
2111,117.0
2112,115.0
2113,111.0
2114,116.0
2115,111.0
2116,109.0
2117,109.0
2118,116.0
2119,115.0
2120,110.0
2121,110.0
2122,115.0
2123,107.0
2124,112.0
2125,111.0
2126,117.0
2127,107.0
2128,110.0
2129,109.0
2130,100.0
2131,105.0
2132,103.0
2133, 99.0
2134,104.0
2135,101.0
2136,102.0
2137,106.0
2138, 98.0
2139,106.0
2140,104.0
2141, 99.0
2142, 99.0
2143,102.0
2144,100.0
2145, 96.0
2146, 99.0
2147,102.0
2148,102.0
2149,101.0
2150,102.0
2151,100.0
2152, 96.0
2153, 99.0
2154,102.0
2155, 98.0
2156, 97.0
2157, 95.0
2158, 93.0
2159, 96.0
2160, 98.0
2161, 93.0
2162, 91.0
2163, 94.0
2164, 90.0
2165, 93.0
2166, 92.0
2167, 93.0
2168, 97.0
2169, 89.0
2170, 95.0
2171, 89.0
2172, 88.0
2173, 88.0
2174, 89.0
2175, 86.0
2176, 92.0
2177, 90.0
2178, 90.0
2179, 84.0
2180, 91.0
2181, 90.0
2182, 85.0
2183, 94.0
2184, 82.0
2185, 89.0
2186, 87.0
2187, 90.0
2188, 90.0
2189, 85.0
2190, 86.0
2191, 86.0
2192, 87.0
2193, 86.0
2194, 89.0
2195, 91.0
2196, 90.0
2197, 85.0
2198, 86.0
2199, 88.0
2200, 86.0
2201, 83.0
2202, 80.0
2203, 85.0
2204, 82.0
2205, 90.0
2206, 83.0
2207, 80.0
2208, 78.0
2209, 84.0
2210, 80.0
2211, 84.0
2212, 85.0
2213, 76.0
2214, 79.0
2215, 82.0
2216, 88.0
2217, 80.0
2218, 88.0
2219, 81.0
2220, 84.0
2221, 85.0
2222, 88.0
2223, 77.0
2224, 82.0
2225, 82.0
2226, 80.0
2227, 86.0
2228, 83.0
2229, 76.0
2230, 82.0
2231, 74.0
2232, 83.0
2233, 85.0
2234, 75.0
2235, 77.0
2236, 83.0
2237, 77.0
2238, 76.0
2239, 79.0
2240, 78.0
2241, 76.0
2242, 75.0
2243, 81.0
2244, 83.0
2245, 79.0
2246, 81.0
2247, 82.0
2248, 79.0
2249, 79.0
2250, 80.0
2251, 77.0
2252, 76.0
2253, 73.0
2254, 79.0
2255, 78.0
2256, 79.0
2257, 78.0
2258, 82.0
2259, 76.0
2260, 80.0
2261, 75.0
2262, 74.0
2263, 80.0
2264, 77.0
2265, 80.0
2266, 77.0
2267, 74.0
2268, 77.0
2269, 75.0
2270, 79.0
2271, 79.0
2272, 79.0
2273, 74.0
2274, 80.0
2275, 76.0
2276, 77.0
2277, 81.0
2278, 73.0
2279, 73.0
2280, 75.0
2281, 80.0
2282, 71.0
2283, 75.0
2284, 76.0
2285, 76.0
2286, 77.0
2287, 75.0
2288, 74.0
2289, 69.0
2290, 78.0
2291, 74.0
2292, 79.0
2293, 73.0
2294, 72.0
2295, 78.0
2296, 73.0
2297, 77.0
2298, 76.0
2299, 74.0
2300, 73.0
2301, 74.0
2302, 76.0
2303, 74.0
2304, 77.0
2305, 76.0
2306, 71.0
2307, 72.0
2308, 75.0
2309, 75.0
2310, 77.0
2311, 74.0
2312, 74.0
2313, 74.0
2314, 75.0
2315, 72.0
2316, 73.0
2317, 70.0
2318, 71.0
2319, 74.0
2320, 76.0
2321, 71.0
2322, 72.0
2323, 73.0
2324, 68.0
2325, 67.0
2326, 68.0
2327, 68.0
2328, 71.0
2329, 74.0
2330, 69.0
2331, 69.0
2332, 78.0
2333, 77.0
2334, 76.0
2335, 72.0
2336, 77.0
2337, 67.0
2338, 71.0
2339, 72.0
2340, 72.0
2341, 77.0
2342, 73.0
2343, 73.0
2344, 73.0
2345, 72.0
2346, 71.0
2347, 77.0
2348, 70.0
2349, 66.0
2350, 74.0
2351, 69.0
2352, 72.0
2353, 68.0
2354, 68.0
2355, 68.0
2356, 65.0
2357, 68.0
2358, 70.0
2359, 72.0
2360, 74.0
2361, 68.0
2362, 70.0
2363, 69.0
2364, 72.0
2365, 68.0
2366, 68.0
2367, 69.0
2368, 72.0
2369, 72.0
2370, 67.0
2371, 72.0
2372, 65.0
2373, 70.0
2374, 73.0
2375, 71.0
2376, 68.0
2377, 72.0
2378, 74.0
2379, 71.0
2380, 68.0
2381, 73.0
2382, 71.0
2383, 70.0
2384, 71.0
2385, 66.0
2386, 67.0
2387, 72.0
2388, 68.0
2389, 72.0
2390, 68.0
2391, 67.0
2392, 68.0
2393, 71.0
2394, 68.0
2395, 67.0
2396, 68.0
2397, 71.0
2398, 70.0
2399, 67.0
2400, 67.0
2401, 69.0
2402, 65.0
2403, 71.0
2404, 67.0
2405, 75.0
2406, 65.0
2407, 67.0
2408, 71.0
2409, 69.0
2410, 68.0
2411, 65.0
2412, 67.0
2413, 72.0
2414, 66.0
2415, 69.0
2416, 70.0
2417, 71.0
2418, 71.0
2419, 69.0
2420, 71.0
2421, 69.0
2422, 68.0
2423, 64.0
2424, 66.0
2425, 63.0
2426, 68.0
2427, 70.0
2428, 68.0
2429, 66.0
2430, 70.0
2431, 67.0
2432, 72.0
2433, 65.0
2434, 68.0
2435, 64.0
2436, 69.0
2437, 71.0
2438, 66.0
2439, 67.0
2440, 72.0
2441, 64.0
2442, 70.0
2443, 66.0
2444, 71.0
2445, 68.0
2446, 67.0
2447, 65.0
2448, 68.0
2449, 77.0
2450, 70.0
2451, 66.0
2452, 64.0
2453, 69.0
2454, 67.0
2455, 70.0
2456, 70.0
2457, 67.0
2458, 68.0
2459, 66.0
2460, 70.0
2461, 68.0
2462, 62.0
2463, 72.0
2464, 69.0
2465, 70.0
2466, 65.0
2467, 68.0
2468, 71.0
2469, 68.0
2470, 66.0
2471, 63.0
2472, 71.0
2473, 66.0
2474, 63.0
2475, 68.0
2476, 68.0
2477, 64.0
2478, 67.0
2479, 63.0
2480, 69.0
2481, 67.0
2482, 67.0
2483, 68.0
2484, 62.0
2485, 73.0
2486, 71.0
2487, 64.0
2488, 66.0
2489, 68.0
2490, 66.0
2491, 67.0
2492, 71.0
2493, 67.0
2494, 68.0
2495, 69.0
2496, 69.0
2497, 64.0
2498, 66.0
2499, 68.0
2500, 67.0
2501, 68.0
2502, 68.0
2503, 70.0
2504, 64.0
2505, 67.0
2506, 69.0
2507, 67.0
2508, 67.0
2509, 66.0
2510, 65.0
2511, 64.0
2512, 68.0
2513, 64.0
2514, 69.0
2515, 67.0
2516, 65.0
2517, 70.0
2518, 66.0
2519, 68.0
2520, 69.0
2521, 68.0
2522, 63.0
2523, 68.0
2524, 67.0
2525, 69.0
2526, 66.0
2527, 64.0
2528, 71.0
2529, 69.0
2530, 64.0
2531, 68.0
2532, 67.0
2533, 67.0
2534, 64.0
2535, 63.0
2536, 69.0
2537, 68.0
2538, 64.0
2539, 66.0
2540, 67.0
2541, 69.0
2542, 63.0
2543, 62.0
2544, 69.0
2545, 65.0
2546, 68.0
2547, 68.0
2548, 66.0
2549, 62.0
2550, 63.0
2551, 66.0
2552, 69.0
2553, 63.0
2554, 70.0
2555, 64.0
2556, 69.0
2557, 66.0
2558, 61.0
2559, 63.0
2560, 66.0
2561, 64.0
2562, 65.0
2563, 65.0
2564, 65.0
2565, 68.0
2566, 63.0
2567, 65.0
2568, 64.0
2569, 66.0
2570, 62.0
2571, 70.0
2572, 67.0
2573, 66.0
2574, 67.0
2575, 66.0
2576, 65.0
2577, 69.0
2578, 61.0
2579, 67.0
2580, 63.0
2581, 67.0
2582, 64.0
2583, 70.0
2584, 66.0
2585, 63.0
2586, 64.0
2587, 63.0
2588, 64.0
2589, 62.0
2590, 68.0
2591, 62.0
2592, 67.0
2593, 69.0
2594, 64.0
2595, 63.0
2596, 65.0
2597, 62.0
2598, 65.0
2599, 64.0
2600, 65.0
2601, 65.0
2602, 67.0
2603, 68.0
2604, 61.0
2605, 65.0
2606, 64.0
2607, 65.0
2608, 66.0
2609, 63.0
2610, 64.0
2611, 70.0
2612, 63.0
2613, 65.0
2614, 68.0
2615, 63.0
2616, 66.0
2617, 68.0
2618, 66.0
2619, 65.0
2620, 63.0
2621, 67.0
2622, 66.0
2623, 63.0
2624, 64.0
2625, 62.0
2626, 70.0
2627, 65.0
2628, 70.0
2629, 63.0
2630, 65.0
2631, 70.0
2632, 71.0
2633, 66.0
2634, 62.0
2635, 67.0
2636, 64.0
2637, 64.0
2638, 66.0
2639, 63.0
2640, 62.0
2641, 67.0
2642, 61.0
2643, 65.0
2644, 65.0
2645, 62.0
2646, 69.0
2647, 65.0
2648, 66.0
2649, 69.0
2650, 62.0
2651, 64.0
2652, 66.0
2653, 62.0
2654, 64.0
2655, 68.0
2656, 70.0
2657, 62.0
2658, 66.0
2659, 68.0
2660, 66.0
2661, 66.0
2662, 64.0
2663, 68.0
2664, 67.0
2665, 68.0
2666, 60.0
2667, 66.0
2668, 65.0
2669, 61.0
2670, 71.0
2671, 62.0
2672, 64.0
2673, 65.0
2674, 63.0
2675, 63.0
2676, 65.0
2677, 62.0
2678, 67.0
2679, 63.0
2680, 67.0
2681, 72.0
2682, 64.0
2683, 68.0
2684, 67.0
2685, 62.0
2686, 62.0
2687, 67.0
2688, 66.0
2689, 59.0
2690, 62.0
2691, 66.0
2692, 61.0
2693, 64.0
2694, 59.0
2695, 61.0
2696, 63.0
2697, 66.0
2698, 66.0
2699, 64.0
2700, 63.0
2701, 65.0
2702, 63.0
2703, 71.0
2704, 65.0
2705, 64.0
2706, 62.0
2707, 66.0
2708, 66.0
2709, 60.0
2710, 66.0
2711, 62.0
2712, 65.0
2713, 67.0
2714, 65.0
2715, 66.0
2716, 71.0
2717, 63.0
2718, 63.0
2719, 61.0
2720, 67.0
2721, 64.0
2722, 64.0
2723, 59.0
2724, 68.0
2725, 64.0
2726, 60.0
2727, 64.0
2728, 66.0
2729, 63.0
2730, 65.0
2731, 62.0
2732, 66.0
2733, 65.0
2734, 62.0
2735, 66.0
2736, 63.0
2737, 63.0
2738, 67.0
2739, 67.0
2740, 61.0
2741, 63.0
2742, 59.0
2743, 64.0
2744, 61.0
2745, 62.0
2746, 62.0
2747, 64.0
2748, 60.0
2749, 64.0
2750, 66.0
2751, 62.0
2752, 64.0
2753, 60.0
2754, 64.0
2755, 65.0
2756, 63.0
2757, 63.0
2758, 64.0
2759, 61.0
2760, 61.0
2761, 62.0
2762, 67.0
2763, 65.0
2764, 61.0
2765, 61.0
2766, 62.0
2767, 61.0
2768, 65.0
2769, 59.0
2770, 63.0
2771, 62.0
2772, 64.0
2773, 61.0
2774, 63.0
2775, 64.0
2776, 61.0
2777, 62.0
2778, 65.0
2779, 60.0
2780, 65.0
2781, 65.0
2782, 66.0
2783, 62.0
2784, 59.0
2785, 63.0
2786, 65.0
2787, 65.0
2788, 61.0
2789, 63.0
2790, 63.0
2791, 63.0
2792, 57.0
2793, 63.0
2794, 67.0
2795, 64.0
2796, 65.0
2797, 64.0
2798, 63.0
2799, 63.0
2800, 66.0
2801, 60.0
2802, 63.0
2803, 64.0
2804, 64.0
2805, 64.0
2806, 62.0
2807, 66.0
2808, 66.0
2809, 62.0
2810, 58.0
2811, 65.0
2812, 57.0
2813, 65.0
2814, 62.0
2815, 64.0
2816, 63.0
2817, 64.0
2818, 65.0
2819, 60.0
2820, 63.0
2821, 62.0
2822, 63.0
2823, 64.0
2824, 57.0
2825, 67.0
2826, 65.0
2827, 66.0
2828, 60.0
2829, 61.0
2830, 62.0
2831, 62.0
2832, 62.0
2833, 67.0
2834, 66.0
2835, 62.0
2836, 65.0
2837, 60.0
2838, 64.0
2839, 63.0
2840, 60.0
2841, 62.0
2842, 61.0
2843, 63.0
2844, 64.0
2845, 64.0
2846, 60.0
2847, 60.0
2848, 65.0
2849, 62.0
2850, 67.0
2851, 62.0
2852, 58.0
2853, 62.0
2854, 65.0
2855, 59.0
2856, 59.0
2857, 64.0
2858, 65.0
2859, 59.0
2860, 65.0
2861, 65.0
2862, 62.0
2863, 62.0
2864, 62.0
2865, 64.0
2866, 62.0
2867, 60.0
2868, 59.0
2869, 61.0
2870, 63.0
2871, 59.0
2872, 63.0
2873, 63.0
2874, 64.0
2875, 60.0
2876, 62.0
2877, 64.0
2878, 64.0
2879, 65.0
2880, 65.0
2881, 64.0
2882, 64.0
2883, 65.0
2884, 60.0
2885, 62.0
2886, 65.0
2887, 60.0
2888, 63.0
2889, 64.0
2890, 62.0
2891, 59.0
2892, 63.0
2893, 60.0
2894, 62.0
2895, 65.0
2896, 65.0
2897, 61.0
2898, 64.0
2899, 63.0
2900, 63.0
2901, 60.0
2902, 66.0
2903, 64.0
2904, 63.0
2905, 66.0
2906, 64.0
2907, 64.0
2908, 61.0
2909, 62.0
2910, 68.0
2911, 68.0
2912, 66.0
2913, 63.0
2914, 62.0
2915, 62.0
2916, 64.0
2917, 61.0
2918, 59.0
2919, 63.0
2920, 60.0
2921, 64.0
2922, 59.0
2923, 60.0
2924, 62.0
2925, 61.0
2926, 58.0
2927, 63.0
2928, 64.0
2929, 63.0
2930, 63.0
2931, 64.0
2932, 64.0
2933, 64.0
2934, 61.0
2935, 66.0
2936, 64.0
2937, 64.0
2938, 63.0
2939, 66.0
2940, 62.0
2941, 65.0
2942, 59.0
2943, 63.0
2944, 69.0
2945, 62.0
2946, 67.0
2947, 61.0
2948, 66.0
2949, 64.0
2950, 63.0
2951, 63.0
2952, 63.0
2953, 60.0
2954, 64.0
2955, 64.0
2956, 61.0
2957, 60.0
2958, 64.0
2959, 63.0
2960, 64.0
2961, 64.0
2962, 62.0
2963, 60.0
2964, 65.0
2965, 61.0
2966, 62.0
2967, 63.0
2968, 66.0
2969, 62.0
2970, 62.0
2971, 67.0
2972, 63.0
2973, 64.0
2974, 62.0
2975, 67.0
2976, 66.0
2977, 62.0
2978, 61.0
2979, 61.0
2980, 66.0
2981, 65.0
2982, 63.0
2983, 67.0
2984, 65.0
2985, 61.0
2986, 60.0
2987, 59.0
2988, 60.0
2989, 65.0
2990, 63.0
2991, 63.0
2992, 65.0
2993, 63.0
2994, 67.0
2995, 60.0
2996, 60.0
2997, 62.0
2998, 62.0
2999, 63.0
3000, 64.0
3001, 64.0
3002, 62.0
3003, 59.0
3004, 61.0
3005, 65.0
3006, 65.0
3007, 61.0
3008, 61.0
3009, 63.0
3010, 63.0
3011, 65.0
3012, 60.0
3013, 65.0
3014, 63.0
3015, 60.0
3016, 65.0
3017, 64.0
3018, 62.0
3019, 63.0
3020, 60.0
3021, 61.0
3022, 62.0
3023, 63.0
3024, 63.0
3025, 64.0
3026, 62.0
3027, 64.0
3028, 63.0
3029, 63.0
3030, 64.0
3031, 63.0
3032, 67.0
3033, 65.0
3034, 63.0
3035, 58.0
3036, 64.0
3037, 63.0
3038, 61.0
3039, 61.0
3040, 61.0
3041, 63.0
3042, 68.0
3043, 60.0
3044, 60.0
3045, 61.0
3046, 65.0
3047, 66.0
3048, 65.0
3049, 69.0
3050, 62.0
3051, 63.0
3052, 62.0
3053, 66.0
3054, 64.0
3055, 66.0
3056, 64.0
3057, 66.0
3058, 59.0
3059, 60.0
3060, 61.0
3061, 63.0
3062, 63.0
3063, 64.0
3064, 67.0
3065, 61.0
3066, 62.0
3067, 64.0
3068, 62.0
3069, 64.0
3070, 63.0
3071, 61.0
3072, 58.0
3073, 65.0
3074, 64.0
3075, 65.0
3076, 64.0
3077, 59.0
3078, 62.0
3079, 64.0
3080, 61.0
3081, 63.0
3082, 67.0
3083, 63.0
3084, 62.0
3085, 61.0
3086, 61.0
3087, 66.0
3088, 62.0
3089, 62.0
3090, 60.0
3091, 59.0
3092, 66.0
3093, 60.0
3094, 60.0
3095, 64.0
3096, 62.0
3097, 57.0
3098, 58.0
3099, 68.0
3100, 64.0
3101, 61.0
3102, 65.0
3103, 61.0
3104, 66.0
3105, 61.0
3106, 65.0
3107, 60.0
3108, 61.0
3109, 63.0
3110, 64.0
3111, 62.0
3112, 64.0
3113, 63.0
3114, 61.0
3115, 63.0
3116, 66.0
3117, 66.0
3118, 64.0
3119, 64.0
3120, 62.0
3121, 64.0
3122, 61.0
3123, 60.0
3124, 62.0
3125, 63.0
3126, 60.0
3127, 65.0
3128, 63.0
3129, 64.0
3130, 64.0
3131, 60.0
3132, 63.0
3133, 61.0
3134, 62.0
3135, 58.0
3136, 63.0
3137, 60.0
3138, 62.0
3139, 62.0
3140, 62.0
3141, 61.0
3142, 63.0
3143, 60.0
3144, 60.0
3145, 67.0
3146, 64.0
3147, 63.0
3148, 67.0
3149, 66.0
3150, 65.0
3151, 66.0
3152, 62.0
3153, 64.0
3154, 64.0
3155, 64.0
3156, 61.0
3157, 63.0
3158, 57.0
3159, 63.0
3160, 63.0
3161, 60.0
3162, 66.0
3163, 67.0
3164, 57.0
3165, 67.0
3166, 65.0
3167, 61.0
3168, 66.0
3169, 64.0
3170, 61.0
3171, 62.0
3172, 60.0
3173, 57.0
3174, 65.0
3175, 64.0
3176, 59.0
3177, 66.0
3178, 64.0
3179, 67.0
3180, 62.0
3181, 63.0
3182, 57.0
3183, 61.0
3184, 59.0
3185, 62.0
3186, 64.0
3187, 61.0
3188, 61.0
3189, 64.0
3190, 60.0
3191, 60.0
3192, 66.0
3193, 65.0
3194, 62.0
3195, 63.0
3196, 63.0
3197, 63.0
3198, 64.0
3199, 66.0
3200, 62.0
3201, 64.0
3202, 61.0
3203, 60.0
3204, 59.0
3205, 59.0
3206, 62.0
3207, 62.0
3208, 62.0
3209, 62.0
3210, 63.0
3211, 67.0
3212, 64.0
3213, 63.0
3214, 62.0
3215, 64.0
3216, 63.0
3217, 66.0
3218, 64.0
3219, 63.0
3220, 62.0
3221, 64.0
3222, 60.0
3223, 63.0
3224, 66.0
3225, 62.0
3226, 56.0
3227, 60.0
3228, 64.0
3229, 58.0
3230, 63.0
3231, 65.0
3232, 64.0
3233, 64.0
3234, 63.0
3235, 64.0
3236, 64.0
3237, 62.0
3238, 60.0
3239, 60.0
3240, 63.0
3241, 63.0
3242, 59.0
3243, 58.0
3244, 65.0
3245, 61.0
3246, 64.0
3247, 63.0
3248, 61.0
3249, 63.0
3250, 64.0
3251, 61.0
3252, 63.0
3253, 62.0
3254, 63.0
3255, 65.0
3256, 63.0
3257, 61.0
3258, 63.0
3259, 60.0
3260, 64.0
3261, 62.0
3262, 66.0
3263, 61.0
3264, 68.0
3265, 64.0
3266, 59.0
3267, 61.0
3268, 63.0
3269, 66.0
3270, 62.0
3271, 65.0
3272, 61.0
3273, 60.0
3274, 63.0
3275, 63.0
3276, 62.0
3277, 63.0
3278, 64.0
3279, 67.0
3280, 63.0
3281, 61.0
3282, 61.0
3283, 64.0
3284, 65.0
3285, 67.0
3286, 61.0
3287, 63.0
3288, 65.0
3289, 57.0
3290, 67.0
3291, 67.0
3292, 63.0
3293, 61.0
3294, 63.0
3295, 65.0
3296, 62.0
3297, 63.0
3298, 59.0
3299, 65.0
3300, 65.0
3301, 60.0
3302, 65.0
3303, 62.0
3304, 67.0
3305, 62.0
3306, 62.0
3307, 64.0
3308, 66.0
3309, 64.0
3310, 62.0
3311, 65.0
3312, 59.0
3313, 63.0
3314, 66.0
3315, 65.0
3316, 65.0
3317, 64.0
3318, 66.0
3319, 66.0
3320, 64.0
3321, 64.0
3322, 65.0
3323, 64.0
3324, 60.0
3325, 65.0
3326, 62.0
3327, 62.0
3328, 60.0
3329, 61.0
3330, 65.0
3331, 64.0
3332, 63.0
3333, 58.0
3334, 64.0
3335, 64.0
3336, 63.0
3337, 63.0
3338, 64.0
3339, 62.0
3340, 65.0
3341, 61.0
3342, 62.0
3343, 61.0
3344, 61.0
3345, 62.0
3346, 63.0
3347, 61.0
3348, 65.0
3349, 61.0
3350, 60.0
3351, 61.0
3352, 60.0
3353, 64.0
3354, 63.0
3355, 63.0
3356, 63.0
3357, 56.0
3358, 65.0
3359, 65.0
3360, 62.0
3361, 65.0
3362, 60.0
3363, 63.0
3364, 63.0
3365, 65.0
3366, 63.0
3367, 66.0
3368, 63.0
3369, 64.0
3370, 62.0
3371, 66.0
3372, 64.0
3373, 64.0
3374, 63.0
3375, 63.0
3376, 64.0
3377, 61.0
3378, 63.0
3379, 62.0
3380, 65.0
3381, 63.0
3382, 63.0
3383, 63.0
3384, 61.0
3385, 62.0
3386, 64.0
3387, 66.0
3388, 64.0
3389, 61.0
3390, 65.0
3391, 64.0
3392, 63.0
3393, 60.0
3394, 63.0
3395, 63.0
3396, 61.0
3397, 66.0
3398, 64.0
3399, 65.0
3400, 62.0
3401, 62.0
3402, 64.0
3403, 63.0
3404, 63.0
3405, 63.0
3406, 64.0
3407, 60.0
3408, 64.0
3409, 60.0
3410, 63.0
3411, 64.0
3412, 63.0
3413, 64.0
3414, 62.0
3415, 61.0
3416, 61.0
3417, 62.0
3418, 59.0
3419, 65.0
3420, 63.0
3421, 63.0
3422, 63.0
3423, 64.0
3424, 60.0
3425, 63.0
3426, 68.0
3427, 66.0
3428, 61.0
3429, 62.0
3430, 64.0
3431, 61.0
3432, 67.0
3433, 64.0
3434, 65.0
3435, 64.0
3436, 62.0
3437, 64.0
3438, 65.0
3439, 64.0
3440, 64.0
3441, 67.0
3442, 64.0
3443, 63.0
3444, 66.0
3445, 66.0
3446, 66.0
3447, 62.0
3448, 61.0
3449, 67.0
3450, 66.0
3451, 65.0
3452, 63.0
3453, 62.0
3454, 64.0
3455, 59.0
3456, 68.0
3457, 63.0
3458, 64.0
3459, 65.0
3460, 67.0
3461, 64.0
3462, 66.0
3463, 67.0
3464, 61.0
3465, 63.0
3466, 63.0
3467, 60.0
3468, 63.0
3469, 65.0
3470, 63.0
3471, 62.0
3472, 62.0
3473, 60.0
3474, 64.0
3475, 63.0
3476, 66.0
3477, 62.0
3478, 63.0
3479, 63.0
3480, 59.0
3481, 59.0
3482, 62.0
3483, 61.0
3484, 64.0
3485, 69.0
3486, 66.0
3487, 56.0
3488, 65.0
3489, 67.0
3490, 63.0
3491, 68.0
3492, 62.0
3493, 61.0
3494, 65.0
3495, 63.0
3496, 59.0
3497, 66.0
3498, 66.0
3499, 63.0
3500, 65.0
3501, 66.0
3502, 61.0
3503, 64.0
3504, 60.0
3505, 65.0
3506, 65.0
3507, 60.0
3508, 64.0
3509, 61.0
3510, 61.0
3511, 59.0
3512, 60.0
3513, 62.0
3514, 60.0
3515, 64.0
3516, 58.0
3517, 63.0
3518, 66.0
3519, 59.0
3520, 64.0
3521, 60.0
3522, 62.0
3523, 60.0
3524, 64.0
3525, 65.0
3526, 64.0
3527, 60.0
3528, 63.0
3529, 66.0
3530, 61.0
3531, 64.0
3532, 64.0
3533, 62.0
3534, 66.0
3535, 62.0
3536, 64.0
3537, 62.0
3538, 66.0
3539, 58.0
3540, 64.0
3541, 67.0
3542, 61.0
3543, 65.0
3544, 63.0
3545, 64.0
3546, 66.0
3547, 63.0
3548, 61.0
3549, 62.0
3550, 59.0
3551, 65.0
3552, 65.0
3553, 62.0
3554, 63.0
3555, 62.0
3556, 61.0
3557, 66.0
3558, 59.0
3559, 60.0
3560, 63.0
3561, 64.0
3562, 65.0
3563, 65.0
3564, 63.0
3565, 63.0
3566, 67.0
3567, 67.0
3568, 64.0
3569, 64.0
3570, 59.0
3571, 63.0
3572, 68.0
3573, 61.0
3574, 63.0
3575, 64.0
3576, 63.0
3577, 60.0
3578, 65.0
3579, 61.0
3580, 59.0
3581, 63.0
3582, 61.0
3583, 64.0
3584, 65.0
3585, 63.0
3586, 60.0
3587, 63.0
3588, 68.0
3589, 59.0
3590, 68.0
3591, 63.0
3592, 63.0
3593, 58.0
3594, 62.0
3595, 62.0
3596, 64.0
3597, 63.0
3598, 62.0
3599, 63.0
3600, 67.0
3601, 62.0
3602, 62.0
3603, 62.0
3604, 61.0
3605, 57.0
3606, 58.0
3607, 63.0
3608, 68.0
3609, 64.0
3610, 61.0
3611, 63.0
3612, 62.0
3613, 65.0
3614, 65.0
3615, 58.0
3616, 63.0
3617, 60.0
3618, 63.0
3619, 63.0
3620, 60.0
3621, 61.0
3622, 63.0
3623, 64.0
3624, 60.0
3625, 62.0
3626, 61.0
3627, 62.0
3628, 65.0
3629, 59.0
3630, 65.0
3631, 60.0
3632, 65.0
3633, 65.0
3634, 60.0
3635, 65.0
3636, 64.0
3637, 64.0
3638, 61.0
3639, 65.0
3640, 63.0
3641, 62.0
3642, 61.0
3643, 64.0
3644, 61.0
3645, 62.0
3646, 62.0
3647,  1.0

