Single
3648
Scan 0,   
3614, 76.0
3615, 74.0
3616, 70.0
3617, 68.0
3618, 70.0
3619, 74.0
3620, 70.0
3621, 70.0
3622, 73.0
3623, 74.0
3624, 75.0
3625, 78.0
3626, 73.0
3627, 75.0
3628, 73.0
3629, 74.0
3630, 70.0
3631, 74.0
3632, 74.0
3633, 72.0
3634, 73.0
3635, 75.0
3636, 71.0
3637, 75.0
3638, 78.0
3639, 72.0
3640, 76.0
3641, 71.0
3642, 76.0
3643, 77.0
3644, 77.0
3645, 71.0
3646, 74.0
3647,  1.0

