Single
3648
Scan 0,   
1873, 74.0
1874, 66.0
1875, 75.0
1876, 75.0
1877, 76.0
1878, 73.0
1879, 71.0
1880, 77.0
1881, 73.0
1882, 75.0
1883, 71.0
1884, 72.0
1885, 69.0
1886, 75.0
1887, 73.0
1888, 71.0
1889, 72.0
1890, 74.0
1891, 72.0
1892, 70.0
1893, 72.0
1894, 77.0
1895, 70.0
1896, 75.0
1897, 73.0
1898, 73.0
1899, 72.0
1900, 76.0
1901, 66.0
1902, 73.0
1903, 72.0
1904, 75.0
1905, 74.0
1906, 74.0
1907, 75.0
1908, 74.0
1909, 70.0
1910, 73.0
1911, 77.0
1912, 73.0
1913, 75.0
1914, 74.0
1915, 72.0
1916, 75.0
1917, 72.0
1918, 72.0
1919, 71.0
1920, 76.0
1921, 77.0
1922, 70.0
1923, 73.0
1924, 71.0
1925, 76.0
1926, 77.0
1927, 73.0
1928, 73.0
1929, 73.0
1930, 74.0
1931, 74.0
1932, 70.0
1933, 74.0
1934, 76.0
1935, 71.0
1936, 73.0
1937, 74.0
1938, 75.0
1939, 70.0
1940, 73.0
1941, 73.0
1942, 73.0
1943, 75.0
1944, 73.0
1945, 73.0
1946, 77.0
1947, 75.0
1948, 70.0
1949, 75.0
1950, 73.0
1951, 72.0
1952, 77.0
1953, 74.0
1954, 69.0
1955, 73.0
1956, 72.0
1957, 71.0
1958, 71.0
1959, 72.0
1960, 73.0
1961, 75.0
1962, 71.0
1963, 79.0
1964, 72.0
1965, 72.0
1966, 71.0
1967, 72.0
1968, 78.0
1969, 73.0
1970, 72.0
1971, 67.0
1972, 71.0
1973, 74.0
1974, 79.0
1975, 69.0
1976, 74.0
1977, 72.0
1978, 74.0
1979, 70.0
1980, 74.0
1981, 74.0
1982, 74.0
1983, 73.0
1984, 76.0
1985, 74.0
1986, 80.0
1987, 78.0
1988, 72.0
1989, 75.0
1990, 76.0
1991, 71.0
1992, 70.0
1993, 70.0
1994, 73.0
1995, 73.0
1996, 71.0
1997, 73.0
1998, 73.0
1999, 76.0
2000, 73.0
2001, 76.0
2002, 76.0
2003, 77.0
2004, 73.0
2005, 72.0
2006, 73.0
2007, 73.0
2008, 73.0
2009, 71.0
2010, 70.0
2011, 74.0
2012, 76.0
2013, 71.0
2014, 74.0
2015, 73.0
2016, 75.0
2017, 71.0
2018, 76.0
2019, 75.0
2020, 76.0
2021, 76.0
2022, 71.0
2023, 78.0
2024, 71.0
2025, 74.0
2026, 75.0
2027, 71.0
2028, 71.0
2029, 74.0
2030, 73.0
2031, 75.0
2032, 74.0
2033, 71.0
2034, 73.0
2035, 69.0
2036, 71.0
2037, 73.0
2038, 70.0
2039, 74.0
2040, 73.0
2041, 73.0
2042, 70.0
2043, 76.0
2044, 75.0
2045, 73.0
2046, 74.0
2047, 76.0
2048, 74.0
2049, 72.0
2050, 71.0
2051, 73.0
2052, 71.0
2053, 73.0
2054, 73.0
2055, 74.0
2056, 75.0
2057, 71.0
2058, 76.0
2059, 67.0
2060, 76.0
2061, 76.0
2062, 74.0
2063, 74.0
2064, 76.0
2065, 73.0
2066, 75.0
2067, 73.0
2068, 70.0
2069, 72.0
2070, 72.0
2071, 73.0
2072, 75.0
2073, 71.0
2074, 68.0
2075, 73.0
2076, 73.0
2077, 72.0
2078, 71.0
2079, 70.0
2080, 71.0
2081, 71.0
2082, 79.0
2083, 72.0
2084, 71.0
2085, 73.0
2086, 72.0
2087, 72.0
2088, 69.0
2089, 75.0
2090, 73.0
2091, 68.0
2092, 70.0
2093, 72.0
2094, 72.0
2095, 72.0
2096, 75.0
2097, 72.0
2098, 74.0
2099, 73.0
2100, 69.0
2101, 72.0
2102, 71.0
2103, 73.0
2104, 73.0
2105, 73.0
2106, 70.0
2107, 70.0
2108, 67.0
2109, 69.0
2110, 72.0
2111, 72.0
2112, 70.0
2113, 72.0
2114, 73.0
2115, 74.0
2116, 74.0
2117, 72.0
2118, 74.0
2119, 71.0
2120, 69.0
2121, 69.0
2122, 74.0
2123, 74.0
2124, 71.0
2125, 74.0
2126, 72.0
2127, 71.0
2128, 70.0
2129, 74.0
2130, 76.0
2131, 76.0
2132, 75.0
2133, 76.0
2134, 71.0
2135, 72.0
2136, 71.0
2137, 72.0
2138, 72.0
2139, 71.0
2140, 78.0
2141, 74.0
2142, 70.0
2143, 68.0
2144, 69.0
2145, 75.0
2146, 66.0
2147, 70.0
2148, 74.0
2149, 70.0
2150, 70.0
2151, 75.0
2152, 73.0
2153, 67.0
2154, 70.0
2155, 74.0
2156, 71.0
2157, 73.0
2158, 74.0
2159, 68.0
2160, 70.0
2161, 73.0
2162, 71.0
2163, 73.0
2164, 76.0
2165, 71.0
2166, 72.0
2167, 72.0
2168, 75.0
2169, 72.0
2170, 73.0
2171, 71.0
2172, 73.0
2173, 73.0
2174, 71.0
2175, 74.0
2176, 76.0
2177, 69.0
2178, 73.0
2179, 73.0
2180, 71.0
2181, 77.0
2182, 72.0
2183, 71.0
2184, 72.0
2185, 71.0
2186, 77.0
2187, 70.0
2188, 76.0
2189, 72.0
2190, 75.0
2191, 75.0
2192, 72.0
2193, 76.0
2194, 74.0
2195, 72.0
2196, 69.0
2197, 69.0
2198, 72.0
2199, 74.0
2200, 70.0
2201, 73.0
2202, 72.0
2203, 69.0
2204, 72.0
2205, 73.0
2206, 75.0
2207, 73.0
2208, 71.0
2209, 74.0
2210, 67.0
2211, 75.0
2212, 71.0
2213, 70.0
2214, 72.0
2215, 67.0
2216, 70.0
2217, 76.0
2218, 75.0
2219, 69.0
2220, 74.0
2221, 71.0
2222, 70.0
2223, 71.0
2224, 75.0
2225, 77.0
2226, 70.0
2227, 73.0
2228, 72.0
2229, 72.0
2230, 70.0
2231, 69.0
2232, 70.0
2233, 73.0
2234, 73.0
2235, 74.0
2236, 72.0
2237, 76.0
2238, 69.0
2239, 69.0
2240, 73.0
2241, 72.0
2242, 70.0
2243, 73.0
2244, 72.0
2245, 69.0
2246, 71.0
2247, 76.0
2248, 71.0
2249, 73.0
2250, 68.0
2251, 74.0
2252, 74.0
2253, 72.0
2254, 75.0
2255, 73.0
2256, 69.0
2257, 73.0
2258, 72.0
2259, 78.0
2260, 73.0
2261, 66.0
2262, 70.0
2263, 70.0
2264, 69.0
2265, 78.0
2266, 70.0
2267, 68.0
2268, 72.0
2269, 72.0
2270, 74.0
2271, 74.0
2272, 74.0
2273, 72.0
2274, 71.0
2275, 73.0
2276, 80.0
2277, 73.0
2278, 72.0
2279, 69.0
2280, 75.0
2281, 74.0
2282, 77.0
2283, 75.0
2284, 73.0
2285, 65.0
2286, 75.0
2287, 71.0
2288, 74.0
2289, 72.0
2290, 74.0
2291, 72.0
2292, 71.0
2293, 73.0
2294, 74.0
2295, 68.0
2296, 72.0
2297, 72.0
2298, 70.0
2299, 70.0
2300, 68.0
2301, 76.0
2302, 70.0
2303, 72.0
2304, 70.0
2305, 72.0
2306, 73.0
2307, 72.0
2308, 76.0
2309, 75.0
2310, 75.0
2311, 76.0
2312, 71.0
2313, 74.0
2314, 72.0
2315, 71.0
2316, 76.0
2317, 71.0
2318, 67.0
2319, 73.0
2320, 76.0
2321, 68.0
2322, 71.0
2323, 77.0
2324, 73.0
2325, 69.0
2326, 73.0
2327, 73.0
2328, 74.0
2329, 71.0
2330, 70.0
2331, 73.0
2332, 78.0
2333, 72.0
2334, 74.0
2335, 73.0
2336, 73.0
2337, 70.0
2338, 71.0
2339, 70.0
2340, 67.0
2341, 71.0
2342, 68.0
2343, 73.0
2344, 67.0
2345, 73.0
2346, 75.0
2347, 74.0
2348, 72.0
2349, 74.0
2350, 72.0
2351, 70.0
2352, 66.0
2353, 71.0
2354, 72.0
2355, 70.0
2356, 73.0
2357, 70.0
2358, 73.0
2359, 70.0
2360, 77.0
2361, 75.0
2362, 70.0
2363, 75.0
2364, 76.0
2365, 70.0
2366, 73.0
2367, 70.0
2368, 69.0
2369, 75.0
2370, 70.0
2371, 73.0
2372, 73.0
2373, 72.0
2374, 71.0
2375, 73.0
2376, 73.0
2377, 73.0
2378, 73.0
2379, 70.0
2380, 72.0
2381, 70.0
2382, 73.0
2383, 70.0
2384, 71.0
2385, 70.0
2386, 71.0
2387, 77.0
2388, 73.0
2389, 72.0
2390, 75.0
2391, 75.0
2392, 73.0
2393, 72.0
2394, 75.0
2395, 68.0
2396, 73.0
2397, 72.0
2398, 76.0
2399, 72.0
2400, 72.0
2401, 76.0
2402, 68.0
2403, 71.0
2404, 73.0
2405, 73.0
2406, 74.0
2407, 70.0
2408, 75.0
2409, 68.0
2410, 74.0
2411, 72.0
2412, 74.0
2413, 73.0
2414, 72.0
2415, 70.0
2416, 73.0
2417, 72.0
2418, 75.0
2419, 72.0
2420, 72.0
2421, 71.0
2422, 73.0
2423, 72.0
2424, 72.0
2425, 76.0
2426, 72.0
2427, 72.0
2428, 77.0
2429, 74.0
2430, 69.0
2431, 69.0
2432, 73.0
2433, 74.0
2434, 71.0
2435, 72.0
2436, 75.0
2437, 73.0
2438, 73.0
2439, 69.0
2440, 75.0
2441, 79.0
2442, 70.0
2443, 74.0
2444, 69.0
2445, 68.0
2446, 72.0
2447, 72.0
2448, 72.0
2449, 74.0
2450, 76.0
2451, 76.0
2452, 73.0
2453, 76.0
2454, 70.0
2455, 74.0
2456, 72.0
2457, 76.0
2458, 75.0
2459, 70.0
2460, 72.0
2461, 72.0
2462, 73.0
2463, 80.0
2464, 71.0
2465, 72.0
2466, 75.0
2467, 67.0
2468, 77.0
2469, 72.0
2470, 70.0
2471, 74.0
2472, 77.0
2473, 74.0
2474, 74.0
2475, 73.0
2476, 74.0
2477, 66.0
2478, 72.0
2479, 71.0
2480, 77.0
2481, 72.0
2482, 72.0
2483, 74.0
2484, 72.0
2485, 74.0
2486, 74.0
2487, 73.0
2488, 74.0
2489, 70.0
2490, 70.0
2491, 71.0
2492, 74.0
2493, 70.0
2494, 72.0
2495, 69.0
2496, 70.0
2497, 74.0
2498, 72.0
2499, 62.0
2500, 73.0
2501, 76.0
2502, 72.0
2503, 70.0
2504, 69.0
2505, 68.0
2506, 75.0
2507, 72.0
2508, 77.0
2509, 73.0
2510, 75.0
2511, 75.0
2512, 73.0
2513, 67.0
2514, 69.0
2515, 75.0
2516, 76.0
2517, 76.0
2518, 68.0
2519, 72.0
2520, 72.0
2521, 74.0
2522, 71.0
2523, 70.0
2524, 68.0
2525, 71.0
2526, 76.0
2527, 73.0
2528, 72.0
2529, 72.0
2530, 72.0
2531, 75.0
2532, 71.0
2533, 75.0
2534, 73.0
2535, 70.0
2536, 74.0
2537, 73.0
2538, 71.0
2539, 77.0
2540, 75.0
2541, 73.0
2542, 71.0
2543, 71.0
2544, 75.0
2545, 71.0
2546, 73.0
2547, 74.0
2548, 76.0
2549, 71.0
2550, 76.0
2551, 70.0
2552, 75.0
2553, 70.0
2554, 77.0
2555, 74.0
2556, 67.0
2557, 76.0
2558, 74.0
2559, 75.0
2560, 73.0
2561, 72.0
2562, 68.0
2563, 75.0
2564, 75.0
2565, 70.0
2566, 71.0
2567, 74.0
2568, 71.0
2569, 73.0
2570, 75.0
2571, 69.0
2572, 73.0
2573, 74.0
2574, 73.0
2575, 74.0
2576, 67.0
2577, 80.0
2578, 73.0
2579, 72.0
2580, 71.0
2581, 75.0
2582, 71.0
2583, 75.0
2584, 72.0
2585, 72.0
2586, 72.0
2587, 70.0
2588, 69.0
2589, 74.0
2590, 73.0
2591, 69.0
2592, 77.0
2593, 76.0
2594, 73.0
2595, 71.0
2596, 73.0
2597, 70.0
2598, 72.0
2599, 68.0
2600, 71.0
2601, 73.0
2602, 72.0
2603, 76.0
2604, 68.0
2605, 72.0
2606, 77.0
2607, 69.0
2608, 78.0
2609, 75.0
2610, 68.0
2611, 68.0
2612, 73.0
2613, 65.0
2614, 74.0
2615, 73.0
2616, 75.0
2617, 67.0
2618, 73.0
2619, 76.0
2620, 70.0
2621, 70.0
2622, 76.0
2623, 73.0
2624, 72.0
2625, 70.0
2626, 78.0
2627, 70.0
2628, 69.0
2629, 71.0
2630, 75.0
2631, 70.0
2632, 72.0
2633, 74.0
2634, 67.0
2635, 69.0
2636, 76.0
2637, 72.0
2638, 75.0
2639, 72.0
2640, 70.0
2641, 74.0
2642, 74.0
2643, 74.0
2644, 78.0
2645, 75.0
2646, 74.0
2647, 75.0
2648, 76.0
2649, 74.0
2650, 76.0
2651, 73.0
2652, 72.0
2653, 75.0
2654, 69.0
2655, 71.0
2656, 73.0
2657, 71.0
2658, 73.0
2659, 73.0
2660, 71.0
2661, 71.0
2662, 72.0
2663, 76.0
2664, 77.0
2665, 72.0
2666, 75.0
2667, 68.0
2668, 71.0
2669, 76.0
2670, 79.0
2671, 74.0
2672, 74.0
2673, 75.0
2674, 73.0
2675, 76.0
2676, 71.0
2677, 76.0
2678, 68.0
2679, 73.0
2680, 70.0
2681, 72.0
2682, 70.0
2683, 73.0
2684, 72.0
2685, 71.0
2686, 70.0
2687, 68.0
2688, 67.0
2689, 72.0
2690, 73.0
2691, 71.0
2692, 72.0
2693, 75.0
2694, 74.0
2695, 74.0
2696, 70.0
2697, 71.0
2698, 74.0
2699, 74.0
2700, 69.0
2701, 69.0
2702, 75.0
2703, 72.0
2704, 70.0
2705, 70.0
2706, 75.0
2707, 72.0
2708, 71.0
2709, 74.0
2710, 72.0
2711, 75.0
2712, 68.0
2713, 70.0
2714, 71.0
2715, 75.0
2716, 73.0
2717, 71.0
2718, 74.0
2719, 77.0
2720, 73.0
2721, 76.0
2722, 72.0
2723, 74.0
2724, 76.0
2725, 72.0
2726, 68.0
2727, 74.0
2728, 75.0
2729, 71.0
2730, 69.0
2731, 74.0
2732, 72.0
2733, 73.0
2734, 74.0
2735, 70.0
2736, 75.0
2737, 71.0
2738, 74.0
2739, 76.0
2740, 73.0
2741, 70.0
2742, 72.0
2743, 71.0
2744, 72.0
2745, 72.0
2746, 75.0
2747, 77.0
2748, 72.0
2749, 71.0
2750, 72.0
2751, 72.0
2752, 66.0
2753, 76.0
2754, 70.0
2755, 72.0
2756, 73.0
2757, 72.0
2758, 69.0
2759, 73.0
2760, 73.0
2761, 70.0
2762, 69.0
2763, 72.0
2764, 69.0
2765, 78.0
2766, 71.0
2767, 73.0
2768, 77.0
2769, 72.0
2770, 77.0
2771, 73.0
2772, 72.0
2773, 71.0
2774, 76.0
2775, 77.0
2776, 74.0
2777, 69.0
2778, 74.0
2779, 74.0
2780, 74.0
2781, 72.0
2782, 71.0
2783, 70.0
2784, 70.0
2785, 75.0
2786, 79.0
2787, 75.0
2788, 72.0
2789, 75.0
2790, 75.0
2791, 73.0
2792, 70.0
2793, 71.0
2794, 70.0
2795, 73.0
2796, 75.0
2797, 71.0
2798, 73.0
2799, 71.0
2800, 76.0
2801, 74.0
2802, 72.0
2803, 71.0
2804, 76.0
2805, 75.0
2806, 77.0
2807, 76.0
2808, 75.0
2809, 72.0
2810, 75.0
2811, 76.0
2812, 74.0
2813, 73.0
2814, 71.0
2815, 68.0
2816, 81.0
2817, 68.0
2818, 75.0
2819, 74.0
2820, 75.0
2821, 74.0
2822, 78.0
2823, 71.0
2824, 71.0
2825, 74.0
2826, 71.0
2827, 68.0
2828, 74.0
2829, 71.0
2830, 71.0
2831, 73.0
2832, 72.0
2833, 77.0
2834, 70.0
2835, 74.0
2836, 73.0
2837, 74.0
2838, 74.0
2839, 72.0
2840, 70.0
2841, 72.0
2842, 72.0
2843, 73.0
2844, 76.0
2845, 69.0
2846, 71.0
2847, 74.0
2848, 77.0
2849, 74.0
2850, 75.0
2851, 78.0
2852, 75.0
2853, 72.0
2854, 70.0
2855, 67.0
2856, 77.0
2857, 71.0
2858, 68.0
2859, 71.0
2860, 76.0
2861, 76.0
2862, 70.0
2863, 74.0
2864, 71.0
2865, 79.0
2866, 72.0
2867, 71.0
2868, 75.0
2869, 70.0
2870, 71.0
2871, 72.0
2872, 72.0
2873, 72.0
2874, 72.0
2875, 71.0
2876, 75.0
2877, 71.0
2878, 73.0
2879, 75.0
2880, 74.0
2881, 77.0
2882, 73.0
2883, 71.0
2884, 73.0
2885, 78.0
2886, 75.0
2887, 74.0
2888, 71.0
2889, 68.0
2890, 73.0
2891, 73.0
2892, 72.0
2893, 74.0
2894, 69.0
2895, 70.0
2896, 75.0
2897, 71.0
2898, 69.0
2899, 74.0
2900, 71.0
2901, 75.0
2902, 74.0
2903, 70.0
2904, 71.0
2905, 73.0
2906, 74.0
2907, 74.0
2908, 72.0
2909, 72.0
2910, 77.0
2911, 67.0
2912, 74.0
2913, 70.0
2914, 79.0
2915, 74.0
2916, 71.0
2917, 67.0
2918, 70.0
2919, 72.0
2920, 70.0
2921, 72.0
2922, 75.0
2923, 71.0
2924, 76.0
2925, 71.0
2926, 70.0
2927, 75.0
2928, 74.0
2929, 77.0
2930, 73.0
2931, 71.0
2932, 71.0
2933, 73.0
2934, 72.0
2935, 73.0
2936, 75.0
2937, 72.0
2938, 80.0
2939, 70.0
2940, 75.0
2941, 75.0
2942, 71.0
2943, 75.0
2944, 78.0
2945, 74.0
2946, 74.0
2947, 72.0
2948, 70.0
2949, 74.0
2950, 74.0
2951, 73.0
2952, 75.0
2953, 69.0
2954, 74.0
2955, 73.0
2956, 73.0
2957, 72.0
2958, 70.0
2959, 75.0
2960, 69.0
2961, 76.0
2962, 74.0
2963, 75.0
2964, 72.0
2965, 74.0
2966, 73.0
2967, 69.0
2968, 72.0
2969, 70.0
2970, 72.0
2971, 71.0
2972, 75.0
2973, 72.0
2974, 74.0
2975, 75.0
2976, 76.0
2977, 74.0
2978, 71.0
2979, 73.0
2980, 77.0
2981, 74.0
2982, 75.0
2983, 78.0
2984, 72.0
2985, 72.0
2986, 69.0
2987, 73.0
2988, 76.0
2989, 75.0
2990, 74.0
2991, 72.0
2992, 71.0
2993, 76.0
2994, 72.0
2995, 73.0
2996, 70.0
2997, 71.0
2998, 71.0
2999, 71.0
3000, 66.0
3001, 73.0
3002, 72.0
3003, 71.0
3004, 75.0
3005, 72.0
3006, 70.0
3007, 75.0
3008, 72.0
3009, 76.0
3010, 72.0
3011, 69.0
3012, 74.0
3013, 68.0
3014, 71.0
3015, 73.0
3016, 73.0
3017, 70.0
3018, 77.0
3019, 73.0
3020, 72.0
3021, 73.0
3022, 72.0
3023, 76.0
3024, 69.0
3025, 77.0
3026, 72.0
3027, 75.0
3028, 73.0
3029, 75.0
3030, 76.0
3031, 72.0
3032, 74.0
3033, 72.0
3034, 72.0
3035, 74.0
3036, 72.0
3037, 77.0
3038, 76.0
3039, 75.0
3040, 74.0
3041, 71.0
3042, 68.0
3043, 72.0
3044, 74.0
3045, 73.0
3046, 74.0
3047, 76.0
3048, 76.0
3049, 73.0
3050, 74.0
3051, 75.0
3052, 70.0
3053, 71.0
3054, 72.0
3055, 70.0
3056, 78.0
3057, 66.0
3058, 73.0
3059, 76.0
3060, 71.0
3061, 71.0
3062, 72.0
3063, 70.0
3064, 75.0
3065, 72.0
3066, 73.0
3067, 75.0
3068, 73.0
3069, 73.0
3070, 73.0
3071, 74.0
3072, 72.0
3073, 73.0
3074, 71.0
3075, 73.0
3076, 74.0
3077, 75.0
3078, 78.0
3079, 73.0
3080, 71.0
3081, 77.0
3082, 69.0
3083, 74.0
3084, 69.0
3085, 71.0
3086, 75.0
3087, 73.0
3088, 74.0
3089, 73.0
3090, 75.0
3091, 74.0
3092, 72.0
3093, 72.0
3094, 71.0
3095, 73.0
3096, 71.0
3097, 74.0
3098, 75.0
3099, 74.0
3100, 74.0
3101, 72.0
3102, 76.0
3103, 70.0
3104, 70.0
3105, 73.0
3106, 69.0
3107, 76.0
3108, 74.0
3109, 77.0
3110, 69.0
3111, 75.0
3112, 68.0
3113, 77.0
3114, 72.0
3115, 75.0
3116, 72.0
3117, 74.0
3118, 75.0
3119, 73.0
3120, 73.0
3121, 75.0
3122, 72.0
3123, 68.0
3124, 74.0
3125, 69.0
3126, 72.0
3127, 74.0
3128, 73.0
3129, 68.0
3130, 78.0
3131, 70.0
3132, 76.0
3133, 70.0
3134, 76.0
3135, 73.0
3136, 72.0
3137, 70.0
3138, 75.0
3139, 76.0
3140, 73.0
3141, 75.0
3142, 77.0
3143, 74.0
3144, 72.0
3145, 69.0
3146, 74.0
3147, 72.0
3148, 71.0
3149, 74.0
3150, 72.0
3151, 71.0
3152, 67.0
3153, 72.0
3154, 76.0
3155, 73.0
3156, 72.0
3157, 73.0
3158, 70.0
3159, 73.0
3160, 73.0
3161, 70.0
3162, 70.0
3163, 73.0
3164, 72.0
3165, 70.0
3166, 71.0
3167, 69.0
3168, 72.0
3169, 70.0
3170, 73.0
3171, 73.0
3172, 73.0
3173, 76.0
3174, 71.0
3175, 71.0
3176, 72.0
3177, 70.0
3178, 75.0
3179, 74.0
3180, 75.0
3181, 76.0
3182, 74.0
3183, 74.0
3184, 76.0
3185, 72.0
3186, 69.0
3187, 72.0
3188, 74.0
3189, 72.0
3190, 70.0
3191, 73.0
3192, 74.0
3193, 71.0
3194, 77.0
3195, 72.0
3196, 71.0
3197, 71.0
3198, 74.0
3199, 71.0
3200, 67.0
3201, 78.0
3202, 70.0
3203, 71.0
3204, 74.0
3205, 70.0
3206, 70.0
3207, 74.0
3208, 74.0
3209, 71.0
3210, 77.0
3211, 72.0
3212, 75.0
3213, 75.0
3214, 77.0
3215, 70.0
3216, 81.0
3217, 69.0
3218, 73.0
3219, 76.0
3220, 71.0
3221, 75.0
3222, 76.0
3223, 73.0
3224, 75.0
3225, 69.0
3226, 72.0
3227, 78.0
3228, 76.0
3229, 76.0
3230, 70.0
3231, 71.0
3232, 68.0
3233, 72.0
3234, 74.0
3235, 74.0
3236, 70.0
3237, 75.0
3238, 74.0
3239, 71.0
3240, 72.0
3241, 71.0
3242, 74.0
3243, 80.0
3244, 73.0
3245, 71.0
3246, 79.0
3247, 73.0
3248, 75.0
3249, 72.0
3250, 76.0
3251, 75.0
3252, 75.0
3253, 68.0
3254, 79.0
3255, 80.0
3256, 70.0
3257, 75.0
3258, 72.0
3259, 71.0
3260, 69.0
3261, 77.0
3262, 75.0
3263, 70.0
3264, 73.0
3265, 73.0
3266, 73.0
3267, 73.0
3268, 72.0
3269, 74.0
3270, 73.0
3271, 75.0
3272, 76.0
3273, 70.0
3274, 75.0
3275, 78.0
3276, 71.0
3277, 74.0
3278, 73.0
3279, 70.0
3280, 73.0
3281, 71.0
3282, 77.0
3283, 75.0
3284, 75.0
3285, 71.0
3286, 74.0
3287, 71.0
3288, 78.0
3289, 70.0
3290, 74.0
3291, 72.0
3292, 71.0
3293, 74.0
3294, 75.0
3295, 73.0
3296, 71.0
3297, 73.0
3298, 70.0
3299, 68.0
3300, 76.0
3301, 71.0
3302, 73.0
3303, 73.0
3304, 74.0
3305, 72.0
3306, 77.0
3307, 71.0
3308, 79.0
3309, 76.0
3310, 78.0
3311, 71.0
3312, 72.0
3313, 76.0
3314, 71.0
3315, 75.0
3316, 72.0
3317, 77.0
3318, 74.0
3319, 77.0
3320, 71.0
3321, 75.0
3322, 72.0
3323, 71.0
3324, 70.0
3325, 76.0
3326, 75.0
3327, 76.0
3328, 73.0
3329, 73.0
3330, 72.0
3331, 71.0
3332, 75.0
3333, 75.0
3334, 71.0
3335, 75.0
3336, 72.0
3337, 68.0
3338, 72.0
3339, 72.0
3340, 71.0
3341, 69.0
3342, 76.0
3343, 73.0
3344, 72.0
3345, 78.0
3346, 73.0
3347, 69.0
3348, 70.0
3349, 74.0
3350, 70.0
3351, 75.0
3352, 71.0
3353, 75.0
3354, 77.0
3355, 72.0
3356, 72.0
3357, 75.0
3358, 70.0
3359, 74.0
3360, 68.0
3361, 75.0
3362, 75.0
3363, 74.0
3364, 71.0
3365, 69.0
3366, 75.0
3367, 75.0
3368, 74.0
3369, 74.0
3370, 71.0
3371, 77.0
3372, 78.0
3373, 73.0
3374, 69.0
3375, 75.0
3376, 74.0
3377, 71.0
3378, 80.0
3379, 74.0
3380, 77.0
3381, 72.0
3382, 72.0
3383, 75.0
3384, 70.0
3385, 72.0
3386, 74.0
3387, 71.0
3388, 75.0
3389, 77.0
3390, 70.0
3391, 72.0
3392, 70.0
3393, 74.0
3394, 72.0
3395, 74.0
3396, 74.0
3397, 72.0
3398, 74.0
3399, 68.0
3400, 72.0
3401, 76.0
3402, 73.0
3403, 73.0
3404, 77.0
3405, 75.0
3406, 79.0
3407, 69.0
3408, 75.0
3409, 75.0
3410, 73.0
3411, 77.0
3412, 76.0
3413, 72.0
3414, 67.0
3415, 71.0
3416, 70.0
3417, 73.0
3418, 69.0
3419, 76.0
3420, 76.0
3421, 70.0
3422, 70.0
3423, 71.0
3424, 68.0
3425, 70.0
3426, 76.0
3427, 76.0
3428, 73.0
3429, 71.0
3430, 76.0
3431, 72.0
3432, 78.0
3433, 72.0
3434, 74.0
3435, 75.0
3436, 75.0
3437, 69.0
3438, 74.0
3439, 77.0
3440, 75.0
3441, 70.0
3442, 77.0
3443, 72.0
3444, 70.0
3445, 77.0
3446, 73.0
3447, 71.0
3448, 72.0
3449, 72.0
3450, 78.0
3451, 72.0
3452, 76.0
3453, 75.0
3454, 78.0
3455, 72.0
3456, 74.0
3457, 73.0
3458, 76.0
3459, 72.0
3460, 70.0
3461, 76.0
3462, 72.0
3463, 77.0
3464, 81.0
3465, 66.0
3466, 75.0
3467, 72.0
3468, 73.0
3469, 73.0
3470, 71.0
3471, 75.0
3472, 72.0
3473, 73.0
3474, 69.0
3475, 71.0
3476, 73.0
3477, 73.0
3478, 75.0
3479, 69.0
3480, 73.0
3481, 75.0
3482, 77.0
3483, 74.0
3484, 70.0
3485, 74.0
3486, 74.0
3487, 77.0
3488, 73.0
3489, 74.0
3490, 72.0
3491, 71.0
3492, 71.0
3493, 72.0
3494, 70.0
3495, 70.0
3496, 76.0
3497, 69.0
3498, 70.0
3499, 76.0
3500, 76.0
3501, 74.0
3502, 75.0
3503, 77.0
3504, 76.0
3505, 76.0
3506, 70.0
3507, 74.0
3508, 70.0
3509, 74.0
3510, 71.0
3511, 73.0
3512, 70.0
3513, 74.0
3514, 74.0
3515, 75.0
3516, 75.0
3517, 77.0
3518, 73.0
3519, 77.0
3520, 72.0
3521, 72.0
3522, 70.0
3523, 72.0
3524, 78.0
3525, 70.0
3526, 72.0
3527, 73.0
3528, 72.0
3529, 75.0
3530, 71.0
3531, 72.0
3532, 74.0
3533, 76.0
3534, 76.0
3535, 76.0
3536, 72.0
3537, 76.0
3538, 71.0
3539, 78.0
3540, 74.0
3541, 77.0
3542, 71.0
3543, 73.0
3544, 67.0
3545, 73.0
3546, 74.0
3547, 72.0
3548, 71.0
3549, 76.0
3550, 76.0
3551, 73.0
3552, 71.0
3553, 73.0
3554, 75.0
3555, 76.0
3556, 74.0
3557, 69.0
3558, 74.0
3559, 74.0
3560, 70.0
3561, 71.0
3562, 73.0
3563, 74.0
3564, 72.0
3565, 73.0
3566, 72.0
3567, 75.0
3568, 73.0
3569, 72.0
3570, 69.0
3571, 77.0
3572, 71.0
3573, 72.0
3574, 75.0
3575, 73.0
3576, 72.0
3577, 74.0
3578, 71.0
3579, 74.0
3580, 74.0
3581, 76.0
3582, 71.0
3583, 72.0
3584, 78.0
3585, 73.0
3586, 71.0
3587, 77.0
3588, 73.0
3589, 72.0
3590, 70.0
3591, 71.0
3592, 74.0
3593, 77.0
3594, 72.0
3595, 75.0
3596, 72.0
3597, 71.0
3598, 73.0
3599, 74.0
3600, 76.0
3601, 74.0
3602, 76.0
3603, 72.0
3604, 72.0
3605, 72.0
3606, 73.0
3607, 75.0
3608, 72.0
3609, 72.0
3610, 75.0
3611, 69.0
3612, 74.0
3613, 76.0
3614, 69.0
3615, 72.0
3616, 74.0
3617, 74.0
3618, 70.0
3619, 70.0
3620, 75.0
