Single
3648
Scan 0,   
1890,506.0
1891,493.0
1892,504.0
1893,504.0
1894,492.0
1895,475.0
1896,492.0
1897,514.0
1898,542.0
1899,555.0
1900,567.0
1901,595.0
1902,680.0
1903,827.0
1904,964.0
1905,1072.0
1906,1281.0
1907,1781.0
1908,2546.0
1909,3255.0
1910,3572.0
1911,3481.0
1912,3168.0
1913,2715.0
1914,2446.0
1915,2424.0
1916,2595.0
1917,2626.0
1918,2360.0
1919,1865.0
1920,1513.0
1921,1658.0
1922,2350.0
1923,3264.0
1924,3800.0
1925,3945.0
1926,3988.0
1927,3962.0
1928,3841.0
1929,3615.0
1930,3239.0
1931,2703.0
1932,2232.0
1933,1962.0
1934,1954.0
1935,1932.0
1936,1762.0
1937,1506.0
1938,1479.0
1939,1774.0
1940,2211.0
1941,2424.0
1942,2173.0
1943,1637.0
1944,1077.0
1945,808.0
1946,790.0
1947,833.0
1948,857.0
1949,803.0
1950,759.0
1951,720.0
1952,674.0
1953,671.0
1954,729.0
1955,838.0
1956,908.0
1957,901.0
1958,816.0
1959,674.0
1960,616.0
1961,586.0
1962,578.0
1963,542.0
1964,508.0
1965,496.0
1966,502.0
1967,495.0
1968,488.0
1969,473.0
1970,462.0
1971,455.0
1972,457.0
1973,459.0
1974,445.0
1975,439.0
1976,431.0
1977,429.0
1978,428.0
1979,423.0
1980,422.0
1981,404.0
1982,419.0
1983,404.0
1984,401.0
1985,396.0
1986,396.0
1987,394.0
1988,385.0
1989,394.0
1990,393.0
1991,381.0
1992,380.0
1993,386.0
1994,371.0
1995,374.0
1996,363.0
1997,363.0
1998,358.0
1999,359.0
2000,365.0
2001,345.0
2002,352.0
2003,347.0
2004,346.0
2005,351.0
2006,341.0
2007,333.0
2008,327.0
2009,335.0
2010,328.0
2011,325.0
2012,309.0
2013,315.0
2014,306.0
2015,307.0
2016,314.0
2017,303.0
2018,292.0
2019,297.0
2020,309.0
2021,292.0
2022,289.0
2023,281.0
2024,278.0
2025,285.0
2026,270.0
2027,278.0
2028,266.0
2029,276.0
2030,265.0
2031,268.0
2032,268.0
2033,262.0
2034,254.0
2035,252.0
2036,236.0
2037,210.0
2038,210.0
2039,210.0
2040,203.0
2041,201.0
2042,212.0
2043,225.0
2044,229.0
2045,237.0
2046,234.0
2047,239.0
2048,230.0
2049,224.0
2050,227.0
2051,223.0
2052,234.0
2053,220.0
2054,218.0
2055,220.0
2056,208.0
2057,215.0
2058,219.0
2059,207.0
2060,197.0
2061,194.0
2062,204.0
2063,208.0
2064,199.0
2065,201.0
2066,189.0
2067,193.0
2068,188.0
2069,196.0
2070,187.0
2071,187.0
2072,188.0
2073,193.0
2074,184.0
2075,182.0
2076,184.0
2077,184.0
2078,185.0
2079,183.0
2080,167.0
2081,174.0
2082,174.0
2083,171.0
2084,173.0
2085,172.0
2086,166.0
2087,167.0
2088,168.0
2089,161.0
2090,165.0
2091,165.0
2092,155.0
2093,159.0
2094,154.0
2095,156.0
2096,154.0
2097,158.0
2098,154.0
2099,153.0
2100,148.0
2101,149.0
2102,155.0
2103,146.0
2104,151.0
2105,142.0
2106,147.0
2107,142.0
2108,146.0
2109,145.0
2110,138.0
2111,138.0
2112,132.0
2113,139.0
2114,137.0
2115,131.0
2116,128.0
2117,130.0
2118,132.0
2119,140.0
2120,133.0
2121,131.0
2122,123.0
2123,124.0
2124,133.0
2125,127.0
2126,127.0
2127,130.0
2128,122.0
2129,127.0
2130,125.0
2131,115.0
2132,123.0
2133,124.0
2134,120.0
2135,126.0
2136,119.0
2137,120.0
2138,115.0
2139,120.0
2140,126.0
2141,120.0
2142,117.0
2143,116.0
2144,117.0
2145,113.0
2146,111.0
2147,118.0
2148,113.0
2149,116.0
2150,109.0
2151,114.0
2152,115.0
2153,117.0
2154,116.0
2155,106.0
2156,103.0
2157,112.0
2158,112.0
2159,113.0
2160,108.0
2161,108.0
2162,105.0
2163,103.0
2164,110.0
2165,110.0
2166,105.0
2167,104.0
2168,104.0
2169,102.0
2170, 99.0
2171,105.0
2172,107.0
2173,100.0
2174, 99.0
2175, 98.0
2176,100.0
2177, 97.0
2178,100.0
2179,104.0
2180,101.0
2181,103.0
2182,100.0
2183, 97.0
2184,102.0
2185, 99.0
2186,104.0
2187, 96.0
2188,101.0
2189, 98.0
2190, 99.0
2191, 97.0
2192,101.0
2193, 96.0
2194, 99.0
2195, 96.0
2196, 98.0
2197,100.0
2198, 93.0
2199,100.0
2200, 92.0
2201, 99.0
2202, 89.0
2203, 97.0
2204, 94.0
2205, 94.0
2206, 97.0
2207, 95.0
2208, 95.0
2209, 92.0
2210, 88.0
2211, 95.0
2212, 91.0
2213, 86.0
2214, 92.0
2215, 88.0
2216, 91.0
2217, 96.0
2218, 92.0
2219, 88.0
2220, 90.0
2221, 91.0
2222, 94.0
2223, 86.0
2224, 89.0
2225, 91.0
2226, 90.0
2227, 84.0
2228, 89.0
2229, 90.0
2230, 92.0
2231, 91.0
2232, 92.0
2233, 89.0
2234, 90.0
2235, 91.0
2236, 88.0
2237, 90.0
2238, 90.0
2239, 84.0
2240, 89.0
2241, 85.0
2242, 90.0
2243, 91.0
2244, 83.0
2245, 84.0
2246, 87.0
2247, 84.0
2248, 80.0
2249, 85.0
2250, 84.0
2251, 86.0
2252, 85.0
2253, 85.0
2254, 83.0
2255, 87.0
2256, 85.0
2257, 81.0
2258, 87.0
2259, 88.0
2260, 85.0
2261, 88.0
2262, 85.0
2263, 84.0
2264, 83.0
2265, 88.0
2266, 84.0
2267, 85.0
2268, 88.0
2269, 82.0
2270, 87.0
2271, 83.0
2272, 88.0
2273, 82.0
2274, 84.0
2275, 83.0
2276, 83.0
2277, 84.0
2278, 87.0
2279, 82.0
2280, 78.0
2281, 81.0
2282, 84.0
2283, 80.0
2284, 81.0
2285, 81.0
2286, 85.0
2287, 79.0
2288, 85.0
2289, 83.0
2290, 85.0
2291, 85.0
2292, 78.0
2293, 83.0
2294, 82.0
2295, 79.0
2296, 84.0
2297, 81.0
2298, 80.0
2299, 80.0
2300, 82.0
2301, 80.0
2302, 80.0
2303, 82.0
2304, 82.0
2305, 74.0
2306, 83.0
2307, 85.0
2308, 80.0
2309, 79.0
2310, 78.0
2311, 79.0
2312, 77.0
2313, 78.0
2314, 76.0
2315, 81.0
2316, 79.0
2317, 75.0
2318, 77.0
2319, 77.0
2320, 83.0
2321, 76.0
2322, 82.0
2323, 74.0
2324, 74.0
2325, 77.0
2326, 79.0
2327, 74.0
2328, 80.0
2329, 75.0
2330, 78.0
2331, 77.0
2332, 80.0
2333, 81.0
2334, 81.0
2335, 81.0
2336, 73.0
2337, 77.0
2338, 76.0
2339, 82.0
2340, 77.0
2341, 81.0
2342, 76.0
2343, 78.0
2344, 76.0
2345, 75.0
2346, 71.0
2347, 77.0
2348, 76.0
2349, 72.0
2350, 77.0
2351, 72.0
2352, 81.0
2353, 80.0
2354, 75.0
2355, 75.0
2356, 72.0
2357, 73.0
2358, 75.0
2359, 78.0
2360, 73.0
2361, 77.0
2362, 74.0
2363, 76.0
2364, 76.0
2365, 76.0
2366, 79.0
2367, 76.0
2368, 79.0
2369, 76.0
2370, 80.0
2371, 75.0
2372, 75.0
2373, 73.0
2374, 72.0
2375, 73.0
2376, 77.0
2377, 70.0
2378, 83.0
2379, 75.0
2380, 78.0
2381, 76.0
2382, 76.0
2383, 79.0
2384, 81.0
2385, 72.0
2386, 74.0
2387, 75.0
2388, 78.0
2389, 80.0
2390, 78.0
2391, 76.0
2392, 75.0
2393, 82.0
2394, 69.0
2395, 76.0
2396, 76.0
2397, 75.0
2398, 79.0
2399, 74.0
2400, 74.0
2401, 73.0
2402, 77.0
2403, 71.0
2404, 74.0
2405, 71.0
2406, 79.0
2407, 71.0
2408, 72.0
2409, 73.0
2410, 73.0
2411, 74.0
2412, 74.0
2413, 71.0
2414, 73.0
2415, 74.0
2416, 72.0
2417, 74.0
2418, 73.0
2419, 72.0
2420, 68.0
2421, 74.0
2422, 73.0
2423, 73.0
2424, 71.0
2425, 76.0
2426, 72.0
2427, 76.0
2428, 73.0
2429, 72.0
2430, 76.0
2431, 78.0
2432, 75.0
2433, 69.0
2434, 77.0
2435, 73.0
2436, 68.0
2437, 71.0
2438, 72.0
2439, 73.0
2440, 75.0
2441, 78.0
2442, 76.0
2443, 72.0
2444, 71.0
2445, 74.0
2446, 69.0
2447, 75.0
2448, 71.0
2449, 75.0
2450, 73.0
2451, 70.0
2452, 72.0
2453, 71.0
2454, 70.0
2455, 76.0
2456, 73.0
2457, 71.0
2458, 71.0
2459, 72.0
2460, 77.0
2461, 70.0
2462, 70.0
2463, 75.0
2464, 73.0
2465, 72.0
2466, 68.0
2467, 64.0
2468, 75.0
2469, 72.0
2470, 68.0
2471, 68.0
2472, 71.0
2473, 68.0
2474, 71.0
2475, 68.0
2476, 76.0
2477, 67.0
2478, 70.0
2479, 70.0
2480, 73.0
2481, 79.0
2482, 71.0
2483, 72.0
2484, 71.0
2485, 69.0
2486, 72.0
2487, 68.0
2488, 69.0
2489, 68.0
2490, 74.0
2491, 73.0
2492, 71.0
2493, 72.0
2494, 72.0
2495, 71.0
2496, 69.0
2497, 72.0
2498, 72.0
2499, 73.0
2500, 68.0
2501, 74.0
2502, 69.0
2503, 68.0
2504, 72.0
2505, 72.0
2506, 69.0
2507, 73.0
2508, 70.0
2509, 67.0
2510, 73.0
2511, 72.0
2512, 70.0
2513, 67.0
2514, 71.0
2515, 73.0
2516, 73.0
2517, 70.0
2518, 71.0
2519, 69.0
2520, 70.0
2521, 67.0
2522, 71.0
2523, 71.0
2524, 71.0
2525, 69.0
2526, 68.0
2527, 68.0
2528, 67.0
2529, 66.0
2530, 66.0
2531, 68.0
2532, 71.0
2533, 70.0
2534, 71.0
2535, 74.0
2536, 67.0
2537, 73.0
2538, 68.0
2539, 74.0
2540, 74.0
2541, 64.0
2542, 72.0
2543, 70.0
2544, 71.0
2545, 64.0
2546, 66.0
2547, 65.0
2548, 73.0
2549, 69.0
2550, 73.0
2551, 66.0
2552, 72.0
2553, 71.0
2554, 67.0
2555, 72.0
2556, 68.0
2557, 67.0
2558, 71.0
2559, 73.0
2560, 68.0
2561, 74.0
2562, 67.0
2563, 68.0
2564, 67.0
2565, 72.0
2566, 71.0
2567, 70.0
2568, 72.0
2569, 69.0
2570, 70.0
2571, 72.0
2572, 67.0
2573, 66.0
2574, 73.0
2575, 71.0
2576, 66.0
2577, 70.0
2578, 70.0
2579, 69.0
2580, 72.0
2581, 68.0
2582, 64.0
2583, 69.0
2584, 71.0
2585, 64.0
2586, 69.0
2587, 67.0
2588, 66.0
2589, 67.0
2590, 70.0
2591, 68.0
2592, 69.0
2593, 71.0
2594, 70.0
2595, 67.0
2596, 70.0
2597, 66.0
2598, 69.0
2599, 68.0
2600, 71.0
2601, 66.0
2602, 74.0
2603, 67.0
2604, 71.0
2605, 68.0
2606, 74.0
2607, 71.0
2608, 69.0
2609, 68.0
2610, 74.0
2611, 67.0
2612, 69.0
2613, 70.0
2614, 68.0
2615, 68.0
2616, 71.0
2617, 72.0
2618, 71.0
2619, 66.0
2620, 70.0
2621, 72.0
2622, 69.0
2623, 73.0
2624, 72.0
2625, 70.0
2626, 68.0
2627, 67.0
2628, 68.0
2629, 66.0
2630, 67.0
2631, 68.0
2632, 67.0
2633, 67.0
2634, 69.0
2635, 69.0
2636, 68.0
2637, 68.0
2638, 67.0
2639, 70.0
2640, 67.0
2641, 72.0
2642, 68.0
2643, 67.0
2644, 69.0
2645, 66.0
2646, 73.0
2647, 64.0
2648, 69.0
2649, 67.0
2650, 67.0
2651, 68.0
2652, 65.0
2653, 64.0
2654, 67.0
2655, 68.0
2656, 65.0
2657, 68.0
2658, 63.0
2659, 67.0
2660, 70.0
2661, 67.0
2662, 67.0
2663, 68.0
2664, 67.0
2665, 66.0
2666, 70.0
2667, 65.0
2668, 64.0
2669, 69.0
2670, 67.0
2671, 67.0
2672, 73.0
2673, 67.0
2674, 68.0
2675, 71.0
2676, 68.0
2677, 69.0
2678, 69.0
2679, 68.0
2680, 65.0
2681, 67.0
2682, 65.0
2683, 69.0
2684, 68.0
2685, 70.0
2686, 67.0
2687, 67.0
2688, 67.0
2689, 67.0
2690, 70.0
2691, 65.0
2692, 67.0
2693, 65.0
2694, 71.0
2695, 69.0
2696, 66.0
2697, 67.0
2698, 68.0
2699, 69.0
2700, 65.0
2701, 63.0
2702, 72.0
2703, 63.0
2704, 69.0
2705, 68.0
2706, 63.0
2707, 65.0
2708, 66.0
2709, 67.0
2710, 66.0
2711, 66.0
2712, 68.0
2713, 70.0
2714, 67.0
2715, 67.0
2716, 67.0
2717, 65.0
2718, 68.0
2719, 67.0
2720, 64.0
2721, 66.0
2722, 67.0
2723, 68.0
2724, 67.0
2725, 67.0
2726, 64.0
2727, 66.0
2728, 65.0
2729, 68.0
2730, 69.0
2731, 62.0
2732, 64.0
2733, 68.0
2734, 67.0
2735, 65.0
2736, 67.0
2737, 64.0
2738, 68.0
2739, 64.0
2740, 69.0
2741, 64.0
2742, 69.0
2743, 67.0
2744, 69.0
2745, 70.0
2746, 66.0
2747, 65.0
2748, 67.0
2749, 68.0
2750, 67.0
2751, 67.0
2752, 67.0
2753, 68.0
2754, 67.0
2755, 67.0
2756, 68.0
2757, 68.0
2758, 68.0
2759, 63.0
2760, 66.0
2761, 67.0
2762, 64.0
2763, 64.0
2764, 67.0
2765, 65.0
2766, 65.0
2767, 65.0
2768, 64.0
2769, 68.0
2770, 70.0
2771, 64.0
2772, 67.0
2773, 66.0
2774, 63.0
2775, 68.0
2776, 65.0
2777, 69.0
2778, 62.0
2779, 74.0
2780, 64.0
2781, 63.0
2782, 61.0
2783, 62.0
2784, 62.0
2785, 64.0
2786, 63.0
2787, 64.0
2788, 66.0
2789, 67.0
2790, 70.0
2791, 65.0
2792, 64.0
2793, 62.0
2794, 60.0
2795, 66.0
2796, 66.0
2797, 64.0
2798, 62.0
2799, 62.0
2800, 63.0
2801, 65.0
2802, 62.0
2803, 65.0
2804, 65.0
2805, 66.0
2806, 68.0
2807, 66.0
2808, 65.0
2809, 65.0
2810, 65.0
2811, 64.0
2812, 66.0
2813, 64.0
2814, 69.0
2815, 64.0
2816, 67.0
2817, 64.0
2818, 64.0
2819, 66.0
2820, 67.0
2821, 67.0
2822, 65.0
2823, 64.0
2824, 67.0
2825, 65.0
2826, 61.0
2827, 69.0
2828, 67.0
2829, 66.0
2830, 66.0
2831, 60.0
2832, 69.0
2833, 66.0
2834, 64.0
2835, 65.0
2836, 69.0
2837, 62.0
2838, 64.0
2839, 64.0
2840, 66.0
2841, 68.0
2842, 67.0
2843, 60.0
2844, 63.0
2845, 65.0
2846, 62.0
2847, 64.0
2848, 63.0
2849, 64.0
2850, 66.0
2851, 72.0
2852, 66.0
2853, 66.0
2854, 64.0
2855, 66.0
2856, 63.0
2857, 65.0
2858, 65.0
2859, 68.0
2860, 61.0
2861, 63.0
2862, 67.0
2863, 67.0
2864, 67.0
2865, 63.0
2866, 67.0
2867, 66.0
2868, 66.0
2869, 66.0
2870, 64.0
2871, 65.0
2872, 69.0
2873, 64.0
2874, 66.0
2875, 68.0
2876, 64.0
2877, 68.0
2878, 62.0
2879, 69.0
2880, 66.0
2881, 65.0
2882, 65.0
2883, 62.0
2884, 62.0
2885, 65.0
2886, 64.0
2887, 67.0
2888, 66.0
2889, 63.0
2890, 66.0
2891, 65.0
2892, 65.0
2893, 65.0
2894, 61.0
2895, 71.0
2896, 68.0
2897, 62.0
2898, 65.0
2899, 62.0
2900, 66.0
2901, 64.0
2902, 61.0
2903, 64.0
2904, 68.0
2905, 63.0
2906, 65.0
2907, 61.0
2908, 63.0
2909, 62.0
2910, 65.0
2911, 64.0
2912, 64.0
2913, 65.0
2914, 63.0
2915, 70.0
2916, 65.0
2917, 66.0
2918, 66.0
2919, 65.0
2920, 67.0
2921, 60.0
2922, 66.0
2923, 66.0
2924, 62.0
2925, 64.0
2926, 66.0
2927, 67.0
2928, 67.0
2929, 65.0
2930, 65.0
2931, 64.0
2932, 62.0
2933, 64.0
2934, 65.0
2935, 67.0
2936, 68.0
2937, 65.0
2938, 65.0
2939, 64.0
2940, 62.0
2941, 63.0
2942, 68.0
2943, 67.0
2944, 61.0
2945, 68.0
2946, 67.0
2947, 64.0
2948, 62.0
2949, 62.0
2950, 66.0
2951, 62.0
2952, 62.0
2953, 68.0
2954, 63.0
2955, 64.0
2956, 63.0
2957, 62.0
2958, 65.0
2959, 65.0
2960, 65.0
2961, 66.0
2962, 65.0
2963, 65.0
2964, 66.0
2965, 62.0
2966, 64.0
2967, 64.0
2968, 69.0
2969, 61.0
2970, 63.0
2971, 63.0
2972, 65.0
2973, 65.0
2974, 67.0
2975, 66.0
2976, 58.0
2977, 63.0
2978, 65.0
2979, 62.0
2980, 68.0
2981, 70.0
2982, 63.0
2983, 59.0
2984, 68.0
2985, 61.0
2986, 68.0
2987, 67.0
2988, 65.0
2989, 58.0
2990, 68.0
2991, 68.0
2992, 65.0
2993, 65.0
2994, 63.0
2995, 68.0
2996, 64.0
2997, 67.0
2998, 66.0
2999, 65.0
3000, 68.0
3001, 65.0
3002, 65.0
3003, 69.0
3004, 65.0
3005, 64.0
3006, 66.0
3007, 64.0
3008, 66.0
3009, 66.0
3010, 65.0
3011, 59.0
3012, 66.0
3013, 68.0
3014, 66.0
3015, 68.0
3016, 69.0
3017, 64.0
3018, 65.0
3019, 66.0
3020, 63.0
3021, 61.0
3022, 62.0
3023, 66.0
3024, 65.0
3025, 67.0
3026, 64.0
3027, 65.0
3028, 65.0
3029, 61.0
3030, 68.0
3031, 60.0
3032, 64.0
3033, 65.0
3034, 64.0
3035, 63.0
3036, 61.0
3037, 67.0
3038, 66.0
3039, 63.0
3040, 68.0
3041, 68.0
3042, 64.0
3043, 72.0
3044, 63.0
3045, 63.0
3046, 67.0
3047, 63.0
3048, 64.0
3049, 63.0
3050, 68.0
3051, 63.0
3052, 64.0
3053, 67.0
3054, 65.0
3055, 68.0
3056, 61.0
3057, 71.0
3058, 64.0
3059, 63.0
3060, 64.0
3061, 65.0
3062, 64.0
3063, 65.0
3064, 66.0
3065, 63.0
3066, 68.0
3067, 62.0
3068, 63.0
3069, 62.0
3070, 65.0
3071, 67.0
3072, 66.0
3073, 66.0
3074, 64.0
3075, 65.0
3076, 65.0
3077, 64.0
3078, 65.0
3079, 69.0
3080, 67.0
3081, 60.0
3082, 68.0
3083, 62.0
3084, 64.0
3085, 62.0
3086, 65.0
3087, 65.0
3088, 62.0
3089, 69.0
3090, 66.0
3091, 63.0
3092, 64.0
3093, 64.0
3094, 60.0
3095, 64.0
3096, 63.0
3097, 62.0
3098, 65.0
3099, 66.0
3100, 63.0
3101, 60.0
3102, 61.0
3103, 63.0
3104, 62.0
3105, 66.0
3106, 64.0
3107, 64.0
3108, 69.0
3109, 65.0
3110, 69.0
3111, 62.0
3112, 63.0
3113, 68.0
3114, 66.0
3115, 68.0
3116, 64.0
3117, 66.0
3118, 71.0
3119, 65.0
3120, 64.0
3121, 65.0
3122, 64.0
3123, 65.0
3124, 66.0
3125, 63.0
3126, 62.0
3127, 61.0
3128, 68.0
3129, 64.0
3130, 66.0
3131, 68.0
3132, 66.0
3133, 60.0
3134, 69.0
3135, 64.0
3136, 61.0
3137, 64.0
3138, 64.0
3139, 70.0
3140, 66.0
3141, 67.0
3142, 63.0
3143, 68.0
3144, 62.0
3145, 69.0
3146, 66.0
3147, 66.0
3148, 64.0
3149, 65.0
3150, 63.0
3151, 70.0
3152, 67.0
3153, 61.0
3154, 64.0
3155, 68.0
3156, 68.0
3157, 65.0
3158, 68.0
3159, 62.0
3160, 67.0
3161, 64.0
3162, 67.0
3163, 63.0
3164, 68.0
3165, 61.0
3166, 63.0
3167, 64.0
3168, 60.0
3169, 62.0
3170, 68.0
3171, 63.0
3172, 68.0
3173, 64.0
3174, 70.0
3175, 65.0
3176, 64.0
3177, 64.0
3178, 64.0
3179, 66.0
3180, 66.0
3181, 64.0
3182, 66.0
3183, 59.0
3184, 64.0
3185, 69.0
3186, 68.0
3187, 66.0
3188, 68.0
3189, 64.0
3190, 62.0
3191, 65.0
3192, 67.0
3193, 66.0
3194, 63.0
3195, 61.0
3196, 66.0
3197, 60.0
3198, 66.0
3199, 60.0
3200, 65.0
3201, 66.0
3202, 65.0
3203, 63.0
3204, 63.0
3205, 65.0
3206, 65.0
3207, 67.0
3208, 64.0
3209, 62.0
3210, 62.0
3211, 66.0
3212, 63.0
3213, 64.0
3214, 65.0
3215, 62.0
3216, 62.0
3217, 63.0
3218, 63.0
3219, 66.0
3220, 67.0
3221, 65.0
3222, 64.0
3223, 63.0
3224, 61.0
3225, 65.0
3226, 63.0
3227, 67.0
3228, 64.0
3229, 67.0
3230, 65.0
3231, 64.0
3232, 64.0
3233, 63.0
3234, 66.0
3235, 68.0
3236, 64.0
3237, 67.0
3238, 64.0
3239, 71.0
3240, 66.0
3241, 67.0
3242, 66.0
3243, 63.0
3244, 69.0
3245, 66.0
3246, 65.0
3247, 65.0
3248, 69.0
3249, 64.0
3250, 65.0
3251, 68.0
3252, 63.0
3253, 61.0
3254, 62.0
3255, 63.0
3256, 62.0
3257, 64.0
3258, 67.0
3259, 56.0
3260, 64.0
3261, 66.0
3262, 63.0
3263, 66.0
3264, 61.0
3265, 64.0
3266, 62.0
3267, 66.0
3268, 67.0
3269, 63.0
3270, 64.0
3271, 67.0
3272, 71.0
3273, 65.0
3274, 66.0
3275, 66.0
3276, 64.0
3277, 69.0
3278, 64.0
3279, 65.0
3280, 64.0
3281, 63.0
3282, 63.0
3283, 67.0
3284, 68.0
3285, 66.0
3286, 66.0
3287, 68.0
3288, 64.0
3289, 58.0
3290, 70.0
3291, 62.0
3292, 66.0
3293, 68.0
3294, 59.0
3295, 67.0
3296, 63.0
3297, 65.0
3298, 68.0
3299, 63.0
3300, 62.0
3301, 64.0
3302, 63.0
3303, 64.0
3304, 65.0
3305, 57.0
3306, 67.0
3307, 68.0
3308, 61.0
3309, 68.0
3310, 63.0
3311, 64.0
3312, 64.0
3313, 62.0
3314, 65.0
3315, 66.0
3316, 69.0
3317, 63.0
3318, 63.0
3319, 64.0
3320, 66.0
3321, 64.0
3322, 63.0
3323, 63.0
3324, 65.0
3325, 67.0
3326, 63.0
3327, 60.0
3328, 66.0
3329, 65.0
3330, 64.0
3331, 63.0
3332, 65.0
3333, 66.0
3334, 66.0
3335, 62.0
3336, 66.0
3337, 65.0
3338, 68.0
3339, 66.0
3340, 67.0
3341, 65.0
3342, 68.0
3343, 65.0
3344, 65.0
3345, 64.0
3346, 66.0
3347, 62.0
3348, 68.0
3349, 66.0
3350, 65.0
3351, 60.0
3352, 62.0
3353, 65.0
3354, 67.0
3355, 66.0
3356, 65.0
3357, 67.0
3358, 67.0
3359, 63.0
3360, 68.0
3361, 67.0
3362, 65.0
3363, 65.0
3364, 65.0
3365, 68.0
3366, 66.0
3367, 64.0
3368, 66.0
3369, 62.0
3370, 68.0
3371, 63.0
3372, 68.0
3373, 69.0
3374, 64.0
3375, 59.0
3376, 66.0
3377, 64.0
3378, 63.0
3379, 66.0
3380, 63.0
3381, 66.0
3382, 63.0
3383, 64.0
3384, 65.0
3385, 66.0
3386, 61.0
3387, 62.0
3388, 65.0
3389, 61.0
3390, 66.0
3391, 60.0
3392, 65.0
3393, 68.0
3394, 63.0
3395, 64.0
3396, 68.0
3397, 67.0
3398, 68.0
3399, 64.0
3400, 68.0
3401, 69.0
3402, 62.0
3403, 66.0
3404, 65.0
3405, 62.0
3406, 66.0
3407, 66.0
3408, 63.0
3409, 69.0
3410, 63.0
3411, 64.0
3412, 65.0
3413, 61.0
3414, 65.0
3415, 61.0
3416, 66.0
3417, 61.0
3418, 65.0
3419, 63.0
3420, 69.0
3421, 68.0
3422, 64.0
3423, 67.0
3424, 61.0
3425, 63.0
3426, 65.0
3427, 64.0
3428, 65.0
3429, 67.0
3430, 65.0
3431, 62.0
3432, 69.0
3433, 67.0
3434, 64.0
3435, 64.0
3436, 65.0
3437, 60.0
3438, 68.0
3439, 63.0
3440, 66.0
3441, 63.0
3442, 60.0
3443, 64.0
3444, 61.0
3445, 65.0
3446, 68.0
3447, 63.0
3448, 65.0
3449, 64.0
3450, 67.0
3451, 65.0
3452, 64.0
3453, 65.0
3454, 63.0
3455, 64.0
3456, 66.0
3457, 68.0
3458, 67.0
3459, 68.0
3460, 65.0
3461, 62.0
3462, 65.0
3463, 61.0
3464, 67.0
3465, 65.0
3466, 62.0
3467, 63.0
3468, 66.0
3469, 63.0
3470, 64.0
3471, 63.0
3472, 65.0
3473, 61.0
3474, 64.0
3475, 61.0
3476, 59.0
3477, 64.0
3478, 70.0
3479, 66.0
3480, 63.0
3481, 65.0
3482, 69.0
3483, 66.0
3484, 67.0
3485, 63.0
3486, 67.0
3487, 60.0
3488, 68.0
3489, 67.0
3490, 67.0
3491, 66.0
3492, 67.0
3493, 66.0
3494, 68.0
3495, 63.0
3496, 67.0
3497, 66.0
3498, 66.0
3499, 66.0
3500, 65.0
3501, 60.0
3502, 64.0
3503, 64.0
3504, 62.0
3505, 63.0
3506, 67.0
3507, 65.0
3508, 65.0
3509, 59.0
3510, 63.0
3511, 68.0
3512, 64.0
3513, 65.0
3514, 66.0
3515, 61.0
3516, 61.0
3517, 66.0
3518, 66.0
3519, 66.0
3520, 63.0
3521, 65.0
3522, 62.0
3523, 63.0
3524, 63.0
3525, 64.0
3526, 62.0
3527, 63.0
3528, 66.0
3529, 63.0
3530, 68.0
3531, 66.0
3532, 66.0
3533, 64.0
3534, 67.0
3535, 67.0
3536, 63.0
3537, 66.0
3538, 63.0
3539, 65.0
3540, 65.0
3541, 69.0
3542, 66.0
3543, 68.0
3544, 68.0
3545, 71.0
3546, 63.0
3547, 66.0
3548, 65.0
3549, 62.0
3550, 63.0
3551, 62.0
3552, 65.0
3553, 65.0
3554, 65.0
3555, 64.0
3556, 65.0
3557, 68.0
3558, 66.0
3559, 67.0
3560, 67.0
3561, 66.0
3562, 65.0
3563, 65.0
3564, 67.0
3565, 64.0
3566, 68.0
3567, 65.0
3568, 64.0
3569, 61.0
3570, 63.0
3571, 66.0
3572, 67.0
3573, 63.0
3574, 61.0
3575, 68.0
3576, 63.0
3577, 66.0
3578, 63.0
3579, 66.0
3580, 70.0
3581, 60.0
3582, 62.0
3583, 64.0
3584, 66.0
3585, 68.0
3586, 62.0
3587, 61.0
3588, 65.0
3589, 66.0
3590, 65.0
3591, 61.0
3592, 66.0
3593, 70.0
3594, 65.0
3595, 64.0
3596, 62.0
3597, 61.0
3598, 64.0
3599, 60.0
3600, 67.0
3601, 64.0
3602, 68.0
3603, 65.0
3604, 68.0
3605, 67.0
3606, 65.0
3607, 65.0
3608, 64.0
3609, 66.0
3610, 64.0
3611, 67.0
3612, 66.0
3613, 63.0
3614, 65.0
3615, 63.0
3616, 69.0
3617, 66.0
3618, 66.0
3619, 68.0
3620, 64.0
3621, 66.0
3622, 65.0
3623, 62.0
3624, 66.0
3625, 64.0
3626, 66.0
3627, 67.0
3628, 65.0
3629, 67.0
3630, 65.0
3631, 59.0
3632, 67.0
3633, 63.0
3634, 68.0
3635, 63.0
3636, 63.0
3637, 67.0
3638, 63.0
3639, 65.0
3640, 63.0
3641, 62.0
3642, 64.0
3643, 64.0
3644, 67.0
3645, 68.0
3646, 65.0
3647,  1.0

